634	5
635	7
636	5
637	9
638	1
639	7
640	4
641	2
642	10
643	5
644	5
645	6
646	7
647	8
648	8
649	10
650	2
651	5
652	10
653	7
654	5
655	6
656	1
657	4
658	4
659	1
660	3
661	3
662	8
663	8
664	8
665	4
666	6
667	4
668	3
669	6
670	9
671	7
672	4
673	1
674	6
675	8
676	8
677	4
678	6
679	10
680	1
681	8
682	2
683	10
684	1
685	10
686	9
687	5
688	0
689	2
690	5
691	4
692	10
693	3
694	4
695	3
696	0
697	8
698	10
699	8
700	7
701	4
702	7
703	1
704	10
705	3
706	2
707	1
708	0
709	6
710	6
711	9
712	8
713	7
714	4
715	8
716	0
717	10
718	7
719	10
720	3
721	6
722	0
723	10
724	10
725	6
726	8
727	9
728	10
729	9
730	8
731	6
732	6
733	8
734	5
735	4
736	10
737	7
738	3
739	3
740	9
741	10
742	3
743	10
744	9
745	2
746	6
747	2
748	7
749	9
750	4
751	1
752	5
753	6
754	10
755	2
756	8
757	0
758	9
759	10
760	10
761	3
762	1
763	10
764	4
765	5
766	6
767	4
768	6
769	4
770	9
771	3
772	0
773	8
774	7
775	6
776	5
777	5
778	1
779	9
780	5
781	10
782	9
783	2
784	5
785	4
786	0
787	2
788	6
789	10
790	7
791	10
792	9
793	2
794	0
795	2
796	1
797	10
798	9
799	8
800	2
801	4
802	8
803	3
804	10
805	10
806	3
807	7
808	5
809	0
810	2
811	8
812	10
813	6
814	2
815	3
816	0
817	2
818	0
819	4
820	6
821	6
822	10
823	0
824	7
825	0
826	3
827	6
828	1
829	3
830	6
831	4
832	7
833	3
834	4
835	5
836	5
837	3
838	3
839	10
840	7
841	10
842	3
843	0
844	6
845	9
846	9
847	7
848	5
849	7
850	2
851	3
852	6
853	7
854	2
855	10
856	4
857	4
858	7
859	1
860	9
861	8
862	0
863	10
864	4
865	7
866	4
867	4
868	7
869	9
870	10
871	9
872	4
873	8
874	6
875	1
876	2
877	9
878	5
879	8
880	7
881	4
882	3
883	7
884	0
885	2
886	7
887	10
888	6
889	1
890	2
891	7
892	2
893	3
894	0
895	3
896	6
897	10
898	0
899	9
900	9
901	0
902	3
903	9
904	2
905	2
906	1
907	5
908	0
909	4
910	10
911	8
912	6
913	10
914	0
915	1
916	8
917	7
918	5
919	7
920	5
921	6
922	8
923	7
924	0
925	0
926	4
927	10
928	8
929	10
930	3
931	9
932	10
933	9
934	7
935	2
936	4
937	0
938	2
939	5
940	5
941	4
942	4
943	8
944	2
945	0
946	10
947	5
948	5
949	5
950	3
951	5
952	8
953	6
954	4
955	3
956	1
957	3
958	1
959	3
960	1
961	10
962	0
963	0
964	2
965	4
966	4
967	6
968	10
969	3
970	8
971	4
972	8
973	8
974	9
975	6
976	4
977	5
978	9
979	1
980	10
981	3
982	9
983	9
984	9
985	8
986	0
987	5
988	0
989	1
990	7
991	1
992	4
993	10
994	9
995	8
996	10
997	3
998	9
999	2
1000	4
1001	10
1002	7
1003	8
1004	2
1005	1
1006	1
1007	5
1008	0
1009	10
1010	4
1011	7
1012	3
1013	5
1014	0
1015	7
1016	1
1017	1
1018	1
1019	0
1020	9
1021	2
1022	6
1023	10
1024	5
1025	7
1026	10
1027	9
1028	7
1029	3
1030	9
1031	6
1032	0
1033	5
1034	7
1035	3
1036	8
1037	6
1038	1
1039	3
1040	3
1041	4
1042	9
1043	5
1044	1
1045	4
1046	0
1047	6
1048	1
1049	2
1050	6
1051	1
1052	8
1053	7
1054	10
1055	1
1056	9
1057	8
1058	5
1059	5
1060	6
1061	9
1062	10
1063	7
1064	8
1065	0
1066	10
1067	4
1068	8
1069	6
1070	4
1071	9
1072	3
1073	4
1074	5
1075	10
1076	10
1077	10
1078	0
1079	5
1080	10
1081	9
1082	10
1083	4
1084	5
1085	1
1086	2
1087	6
1088	4
1089	3
1090	3
1091	5
1092	8
1093	3
1094	7
1095	5
1096	1
1097	10
1098	0
1099	5
1100	10
1101	2
1102	6
1103	5
1104	3
1105	7
1106	1
1107	7
1108	5
1109	10
1110	1
1111	1
1112	10
1113	3
1114	6
1115	9
1116	9
1117	1
1118	4
1119	7
1120	5
1121	8
1122	5
1123	6
1124	10
1125	9
1126	9
1127	5
1128	4
1129	4
1130	1
1131	6
1132	2
1133	1
1134	0
1135	9
1136	5
1137	4
1138	3
1139	7
1140	6
1141	9
1142	8
1143	2
1144	10
1145	10
1146	9
1147	5
1148	9
1149	7
1150	5
1151	5
1152	0
1153	5
1154	7
1155	8
1156	10
1157	1
1158	4
1159	4
1160	4
1161	6
1162	2
1163	10
1164	0
1165	4
1166	9
1167	6
1168	10
1169	9
1170	1
1171	9
1172	7
1173	1
1174	5
1175	1
1176	8
1177	0
1178	10
1179	3
1180	0
1181	3
1182	7
1183	5
1184	3
1185	9
1186	4
1187	10
1188	2
1189	5
1190	4
1191	8
1192	6
1193	7
1194	0
1195	5
1196	7
1197	5
1198	7
1199	4
1200	0
1201	4
1202	4
1203	3
1204	6
1205	10
1206	1
1207	3
1208	0
1209	2
1210	2
1211	6
1212	9
1213	9
1214	10
1215	10
1216	8
1217	4
1218	4
1219	1
1220	2
1221	0
1222	0
1223	9
1224	5
1225	9
1226	6
1227	4
1228	9
1229	1
1230	7
